concept,concept2,distance_common,distance_first_quartile,n_titles,total_count
Amino_acid,Chromosome,-0.2890449438202248,0.018820224719101115,4.0,1068.0
Amino_acid,Citric_acid,-0.1,0.02,1.0,60.0
Amino_acid,Cofactor_(biochemistry),-0.54,0.04,1.0,50.0
Amino_acid,Cyclin-dependent_kinase,-0.06,0.06,1.0,50.0
Amino_acid,Cytosine,-0.2,0.08,1.0,64.0
Amino_acid,Cytosol,0.62,0.08,1.0,78.0
Amino_acid,Endoplasmic_reticulum,-0.16311688311688313,0.011948051948051947,3.0,308.0
Amino_acid,Enzyme,-0.30873015873015874,0.039563492063492064,4.0,1512.0
Amino_acid,Enzyme_substrate_(biology),-0.54,0.04,1.0,51.0
Amino_acid,Epinephrine,-0.12,0.0,1.0,75.0
Amino_acid,Fermentation,-0.08,0.02,1.0,50.0
Amino_acid,Flat-four_engine,-0.37862745098039213,0.02647058823529412,2.0,204.0
Amino_acid,G_protein,-0.12,0.0,1.0,56.0
Amino_acid,Gibbs_free_energy,-0.12,0.0,1.0,68.0
Amino_acid,Glutamine,-0.22,0.0,1.0,67.0
Amino_acid,Glycogen,0.62,0.0,1.0,66.0
Amino_acid,Glycolysis,-0.0881150159744409,0.0731629392971246,3.0,313.0
Amino_acid,Golgi_apparatus,-0.18718232044198896,0.014364640883977901,2.0,181.0
Amino_acid,Helicase,-0.54,0.04,1.0,156.0
Amino_acid,Hydrolysis,-0.0007499999999999988,0.053000000000000005,2.0,240.0
Amino_acid,Hydroxyl,-0.3460857908847185,0.019222520107238607,3.0,746.0
Amino_acid,Ion,-0.0672584856396867,0.03352480417754569,4.0,766.0
Amino_acid,Ion_channel,0.52,0.020000000000000004,1.0,115.0
Amino_acid,Lactose,0.1,0.06,1.0,107.0
Amino_acid,Ligand,0.14,0.02,1.0,52.0
Amino_acid,Liver,0.62,0.04,1.0,113.0
Amino_acid,Lysine,0.02,0.04,1.0,92.0
Amino_acid,Lysozyme,0.16,0.02,1.0,52.0
Amino_acid,Microfibril,-0.18,0.06,1.0,56.0
Amino_acid,Microtubule,-0.17232558139534884,0.02162790697674418,2.0,172.0
Amino_acid,Mitosis,-0.1829490616621984,0.06310991957104557,4.0,373.0
Amino_acid,Nanometre,-0.22562500000000002,0.025625,2.0,160.0
Amino_acid,Nuclear_membrane,-0.2,0.04,1.0,52.0
Amino_acid,Nucleic_acid_double_helix,-0.5,0.08,1.0,98.0
Amino_acid,Nucleophile,-0.54,0.04,1.0,51.0
Amino_acid,Nucleotide,-0.014137291280148423,0.07461966604823747,4.0,1078.0
Amino_acid,Oxygen,0.32080194410692586,0.05817739975698663,3.0,823.0
Amino_acid,Phenylalanine,0.0,0.02,1.0,66.0
Amino_acid,Phosphate,-0.24792452830188677,0.04690026954177897,3.0,371.0
Amino_acid,Plasmodesma,-0.14,0.08,1.0,94.0
Amino_acid,Protein,-0.27052910052910056,0.03003968253968254,4.0,1512.0
Amino_acid,Protein_Data_Bank,0.04,0.0,1.0,134.0
Amino_acid,Protein_kinase,-0.11999999999999998,0.0,1.0,67.0
Amino_acid,Proton,-0.12588555858310627,0.033896457765667576,3.0,367.0
Amino_acid,Protoplast,-0.16,0.08,1.0,96.0
Amino_acid,Pyrimidine,-0.5,0.08,1.0,69.0
Amino_acid,RNA,-0.3349789385004212,0.053327716933445665,4.0,1187.0
Amino_acid,Signal_transduction,-0.12,0.0,1.0,91.0
Amino_acid,Single-strand_binding_protein,-0.56,0.02,1.0,67.0
Amino_acid,Sucrose,0.5571428571428572,0.07428571428571429,2.0,175.0
Amino_acid,Thylakoid,-0.08,0.03253886010362694,2.0,193.0
Amino_acid,Vacuole,-0.1861818181818182,0.012363636363636363,2.0,220.0
Amino_acid,Water,-0.08000000000000002,0.05014492753623189,2.0,207.0
Amino_acid,X-ray_crystallography,-0.58,0.020000000000000004,1.0,57.0
Ammonia,Allele,-0.39999999999999997,0.04,1.0,86.0
Ammonia,Apoptosis,-0.42,0.02,1.0,83.0
Ammonia,Bacteriophage,-0.32,0.060000000000000005,1.0,86.0
Ammonia,Base_pair,-0.38,0.060000000000000005,1.0,86.0
Ammonia,C4_carbon_fixation,-0.44,0.0,1.0,53.0
Ammonia,Cancer,-0.42,0.02,1.0,63.0
Ammonia,Cell_cycle,-0.42,0.02,1.0,86.0
Ammonia,Cell_division,-0.42,0.02,1.0,86.0
Ammonia,Cell_wall,-0.52,0.02,1.0,86.0
Ammonia,Chlorophyll,-0.44000000000000006,0.0,1.0,86.0
Ammonia,Chromatid,-0.42,0.02,1.0,56.0
Ammonia,Chromosome,-0.42,0.02,1.0,86.0
Ammonia,Cyclin-dependent_kinase,-0.42,0.02,1.0,50.0
Ammonia,DNA,-0.38,0.060000000000000005,1.0,86.0
Ammonia,DNA_polymerase,-0.38,0.060000000000000005,1.0,86.0
Ammonia,DNA_replication,-0.38,0.060000000000000005,1.0,86.0
Ammonia,Directionality_(molecular_biology),-0.36,0.060000000000000005,1.0,86.0
Ammonia,Dominance_(genetics),-0.4,0.04,1.0,72.0
Ammonia,Eukaryote,-0.14,0.02,1.0,86.0
Ammonia,Gamete,-0.39999999999999997,0.04,1.0,86.0
Ammonia,Genetic_code,-0.36,0.08,1.0,86.0
Ammonia,Genotype,-0.24000000000000002,0.04,1.0,86.0
Ammonia,Intron,-0.36,0.08,1.0,50.0
Ammonia,Light-independent_reactions,-0.44,0.0,1.0,65.0
Ammonia,Liver,0.26,0.0,1.0,86.0
Ammonia,Meiosis,-0.42,0.02,1.0,86.0
Ammonia,Messenger_RNA,-0.36,0.08,1.0,86.0
Ammonia,Mitosis,-0.42,0.02,1.0,86.0
Ammonia,Mutation,-0.36,0.08,1.0,86.0
Ammonia,Nicotinamide_adenine_dinucleotide_phosphate,-0.44,0.0,1.0,59.0
Ammonia,Oxygen,0.22000000000000003,0.0,1.0,86.0
Ammonia,Phenotype,-0.39999999999999997,0.04,1.0,86.0
Ammonia,Photosynthesis,-0.44000000000000006,0.0,1.0,86.0
Ammonia,Ploidy,-0.14,0.04,1.0,86.0
Ammonia,Polymerase_chain_reaction,-0.38,0.06,1.0,62.0
Ammonia,Polyploid,-0.22,0.02,1.0,63.0
Ammonia,Prokaryote,-0.16,0.02,1.0,86.0
Ammonia,RNA_polymerase,-0.34,0.08,1.0,68.0
Ammonia,Red_blood_cell,0.24000000000000002,0.08,1.0,86.0
Ammonia,Ribosome,-0.36,0.060000000000000005,1.0,86.0
Ammonia,Sucrose,-0.02,0.0,1.0,75.0
Ammonia,Transcription_(genetics),-0.32,0.08,1.0,86.0
Ammonia,Transfer_RNA,-0.36,0.08,1.0,86.0
Ammonia,Translation_(biology),-0.32,0.08,1.0,86.0
Ammonia,Zygosity,-0.39999999999999997,0.04,1.0,86.0
Ampere,Adenosine_triphosphate,0.09999999999999999,0.0,1.0,177.0
Ampere,Carbon_dioxide,0.12000000000000001,0.02,1.0,79.0
Ampere,Cellular_respiration,0.14,0.02,1.0,67.0
Ampere,Chlorophyll,0.12,0.02,1.0,50.0
Ampere,Citric_acid_cycle,0.14,0.04,1.0,53.0
Ampere,DNA,0.16,0.06,1.0,247.0
Ampere,Eukaryote,0.04,0.0,1.0,211.0
Ampere,Flat-four_engine,0.12000000000000001,0.02,1.0,79.0
Ampere,Free_On-line_Dictionary_of_Computing/E_-_H,0.7,0.04,1.0,247.0
Ampere,Glycolysis,0.14,0.04,1.0,62.0
Ampere,Messenger_RNA,0.18,0.08,1.0,113.0
Ampere,Mutation,0.18,0.08,1.0,86.0
Ampere,Nicotinamide_adenine_dinucleotide,0.14,0.04,1.0,74.0
Ampere,Photosynthesis,0.12,0.02,1.0,161.0
Amphibian,Arthropod,-0.02,0.02,1.0,82.0
Amphibian,Carbon_cycle,0.42,0.0,1.0,52.0
Amphibian,Cnidaria,-0.04,0.02,1.0,50.0
Amphibian,Deuterostome,-0.02,0.04,1.0,86.0
Amphibian,Ecosystem,0.44,0.0,1.0,102.0
Amphibian,Eudicots,0.02,0.06,1.0,69.0
Amphibian,Fertilizer,0.04,0.08,1.0,54.0
Amphibian,Fungus,-0.06,0.0,1.0,102.0
Amphibian,Habitat,0.44000000000000006,0.0,1.0,83.0
Amphibian,Hypha,-0.06,0.0,1.0,102.0
Amphibian,Insect,-0.02,0.0,1.0,102.0
Amphibian,Lepidoptera,-0.02,0.02,1.0,50.0
Amphibian,Lichen,-0.06,0.0,1.0,73.0
Amphibian,Lizard,0.1,0.06,1.0,57.0
Amphibian,Mammal,0.0,0.0,1.0,102.0
Amphibian,Meristem,0.0,0.06,1.0,102.0
Amphibian,Mesoderm,0.18,0.020000000000000004,1.0,57.0
Amphibian,Mineral,0.02,0.0,1.0,59.0
Amphibian,Nitrogen,0.04,0.08,1.0,102.0
Amphibian,Parasitism,-0.04,0.0,1.0,84.0
Amphibian,Phloem,0.02,0.08,1.0,101.0
Amphibian,Protostome,-0.04,0.02,1.0,78.0
Amphibian,Reptile,0.0,0.06,1.0,66.0
Amphibian,Stoma,0.02,0.08,1.0,102.0
Amphibian,Water_potential,0.02,0.08,1.0,50.0
Amphibian,Xylem,0.02,0.08,1.0,102.0
Amygdala,Happiness,-0.44,0.08,1.0,55.0
Amygdala,Rat,-0.06,0.0,1.0,62.0
Anorexia_nervosa,Bulimia_nervosa,0.0,0.02,1.0,92.0
Anorexia_nervosa,Cannabis_(drug),0.04,0.08,1.0,53.0
Anorexia_nervosa,Cocaine,0.04,0.06,1.0,53.0
Anorexia_nervosa,Eating_disorder,-0.02,0.02,1.0,72.0
Anorexia_nervosa,Heroin,0.02,0.06,1.0,50.0
Anorexia_nervosa,Stimulant,0.04,0.08,1.0,53.0
Ant,Biodiversity,0.04,0.06,1.0,71.0
Antheridium,Archegonium,0.0,0.020000000000000004,1.0,57.0
Antheridium,Bryophyte,-0.06,0.0,1.0,57.0
Antheridium,Conifer_cone,0.02,0.08,1.0,50.0
Antheridium,Equisetum,0.0,0.04000000000000001,1.0,57.0
Antheridium,Fern,0.0,0.04000000000000001,1.0,57.0
Antheridium,Gametophyte,-0.04000000000000001,0.0,1.0,57.0
Antheridium,Germination,0.14,0.0,1.0,57.0
Antheridium,Leaf,0.22000000000000003,0.04000000000000001,1.0,57.0
Antheridium,Lycopodiophyta,-0.020000000000000004,0.04000000000000001,1.0,57.0
Antheridium,Marchantiophyta,-0.06,0.0,1.0,57.0
Antheridium,Moss,-0.04,0.02,1.0,56.0
Antheridium,Pith,0.2,0.08,1.0,50.0
Antheridium,Sperm,0.06,0.0,1.0,57.0
Antheridium,Sporangium,0.0,0.0,1.0,57.0
Antheridium,Sporophyte,-0.04000000000000001,0.0,1.0,57.0
Antheridium,Stele_(biology),-0.02,0.04,1.0,55.0
Antheridium,Stoma,0.38,0.020000000000000004,1.0,57.0
Antheridium,Vascular_plant,-0.020000000000000004,0.0,1.0,57.0
Antibacterial,Arabidopsis_thaliana,0.18,0.02,1.0,55.0
Antibacterial,Charles_Darwin,-0.1,0.04,1.0,55.0
Antibacterial,Embryo,0.3,0.04,1.0,55.0
Antibacterial,Frog,-0.42,0.02,1.0,55.0
Antibacterial,Genus,-0.06,0.08,1.0,55.0
Antibacterial,Hox_gene,-0.1,0.04,1.0,55.0
Antibacterial,Maize,0.18,0.04,1.0,55.0
Antibacterial,Microorganism,0.42,0.0,1.0,55.0
Antibacterial,Mouse,0.22,0.04,1.0,55.0
Antibacterial,Natural_selection,-0.08,0.04,1.0,55.0
Antibacterial,Phylogenetic_tree,-0.06,0.08,1.0,55.0
Antibacterial,Phylogenetics,-0.06,0.08,1.0,55.0
Antibacterial,Plasmid,-0.14,0.0,1.0,55.0
Antibacterial,Recombinant_DNA,-0.14,0.0,1.0,55.0
Antibacterial,Rice,0.14,0.02,1.0,55.0
Antibacterial,Sea_urchin,0.26,0.08,1.0,50.0
Antibacterial,Speciation,-0.04,0.08,1.0,55.0
Antibacterial,Stem_cell,-0.1,0.02,1.0,55.0
Antibacterial,Taxon,-0.06,0.08,1.0,53.0
Antibacterial,Zygote,0.28,0.02,1.0,55.0
Antibody,8-bit,0.02,0.02,1.0,73.0
Antibody,Actin,0.10000000000000002,0.02,1.0,96.0
Antibody,Action_potential,0.06,0.06,1.0,168.0
Antibody,Antigen,0.0,0.0,1.0,168.0
Antibody,Axon,0.04,0.06,1.0,161.0
Antibody,B_cell,0.0,0.02,1.0,90.0
Antibody,Central_nervous_system,0.08,0.0,1.0,59.0
Antibody,Chemical_synapse,0.06,0.06,1.0,58.0
Antibody,Complementary_DNA,0.0,0.0,1.0,57.0
Antibody,Cyclic_adenosine_monophosphate,0.024695652173913105,0.012869565217391308,2.0,115.0
Antibody,DNA_supercoil,0.08,0.08,1.0,96.0
Antibody,Extracellular_fluid,0.16,0.06,1.0,71.0
Antibody,Green_fluorescent_protein,0.0,0.0,1.0,69.0
Antibody,Human_genome,0.02,0.02,1.0,66.0
Antibody,Kidney,0.18,0.0,1.0,122.0
Antibody,Major_histocompatibility_complex,0.0,0.02,1.0,53.0
Antibody,Membrane_potential,0.04,0.05999999999999999,1.0,88.0
Antibody,Motor_neuron,0.06,0.08,1.0,93.0
Antibody,Neuron,0.06,0.06,1.0,168.0
Antibody,Neurotransmitter,0.06,0.06,1.0,114.0
Antibody,Nuclease,0.28,0.06,1.0,73.0
Antibody,RNA_polymerase,0.04033898305084746,0.04033898305084746,2.0,177.0
Antibody,Ribosomal_RNA,0.13960199004975127,0.012139303482587053,2.0,201.0
Antibody,Rod_cell,0.08,0.08,1.0,50.0
Antibody,Saccharomyces_cerevisiae,0.5999999999999999,0.08,1.0,109.0
Antibody,Sensory_receptor,0.06,0.08,1.0,59.0
Antibody,Spermatozoon,0.020000000000000004,0.020000000000000004,1.0,114.0
Antibody,Spinal_cord,0.08,0.08,1.0,71.0
Antibody,Synapse,0.06,0.06,1.0,54.0
Antibody,T_cell,0.0,0.0,1.0,60.0
Antibody,Testosterone,0.02,0.0,1.0,50.0
Antibody,Topoisomerase,0.08,0.08,1.0,102.0
Antibody,Transposable_element,0.011208791208791185,0.01923076923076919,2.0,182.0
Antibody,Tyrosine,0.3,0.08,1.0,105.0
Antibody,Uterus,0.02,0.04,1.0,51.0
Antibody,Vasopressin,0.18,0.0,1.0,71.0
Antidepressant,African_American,0.1,0.0,1.0,103.0
Antidepressant,Cognitive_behavioral_therapy,0.16,0.0,1.0,55.0
Antigen,Actin,0.10000000000000002,0.02,1.0,96.0
Antigen,Action_potential,0.06,0.06,1.0,171.0
Antigen,Antibody,0.0,0.0,1.0,168.0
Antigen,Axon,0.04,0.06,1.0,161.0
Antigen,B_cell,0.0,0.02,1.0,90.0
Antigen,Central_nervous_system,0.08,0.0,1.0,59.0
Antigen,Chemical_synapse,0.06,0.06,1.0,58.0
Antigen,Extracellular_fluid,0.16,0.06,1.0,71.0
Antigen,Kidney,0.18,0.0,1.0,122.0
Antigen,Major_histocompatibility_complex,0.0,0.02,1.0,53.0
Antigen,Membrane_potential,0.04,0.05999999999999999,1.0,88.0
Antigen,Motor_neuron,0.06,0.08,1.0,93.0
Antigen,Neuron,0.06,0.06,1.0,171.0
Antigen,Neurotransmitter,0.06,0.06,1.0,114.0
Antigen,Rod_cell,0.08,0.08,1.0,50.0
Antigen,Sensory_receptor,0.06,0.08,1.0,59.0
Antigen,Spermatozoon,0.020000000000000004,0.020000000000000004,1.0,114.0
Antigen,Spinal_cord,0.08,0.08,1.0,71.0
Antigen,Synapse,0.06,0.06,1.0,54.0
Antigen,T_cell,0.0,0.0,1.0,60.0
Antigen,Testosterone,0.02,0.0,1.0,50.0
Antigen,Uterus,0.02,0.04,1.0,51.0
Antigen,Vasopressin,0.18,0.0,1.0,71.0
Antipsychotic,Personality_disorder,0.08,0.04,1.0,107.0
Anxiety,Anxiety_disorder,0.0,0.0,1.0,78.0
Anxiety,DSM-5,0.64,0.0,1.0,53.0
Anxiety,Generalized_anxiety_disorder,0.0,0.0,1.0,90.0
Anxiety,Norepinephrine,0.17999999999999997,0.08,1.0,54.0
Anxiety,Obsessive–compulsive_disorder,0.060000000000000005,0.060000000000000005,1.0,86.0
Anxiety,Placebo,0.0,0.0,1.0,65.0
Anxiety,Posttraumatic_stress_disorder,0.08,0.08,1.0,94.0
Anxiety,Psychodynamics,-0.1,0.0,1.0,121.0
Anxiety,Standard_deviation,0.02,0.02,1.0,61.0
Anxiety,United_States,0.19632124352331606,0.009274611398963727,3.0,386.0
Anxiety_disorder,Anxiety,0.0,0.0,1.0,78.0
Anxiety_disorder,DSM-5,0.64,0.0,1.0,53.0
Anxiety_disorder,Generalized_anxiety_disorder,0.0,0.0,1.0,78.0
Anxiety_disorder,Neuron,-0.1,0.04,1.0,78.0
Anxiety_disorder,Neurotransmitter,0.2,0.06,1.0,78.0
Anxiety_disorder,Norepinephrine,0.17999999999999997,0.08,1.0,54.0
Anxiety_disorder,Obsessive–compulsive_disorder,0.06,0.06,1.0,78.0
Anxiety_disorder,Posttraumatic_stress_disorder,0.08,0.08,1.0,78.0
Anxiety_disorder,Psychodynamics,-0.1,0.0,1.0,78.0
Anxiety_disorder,United_States,0.38,0.08,1.0,78.0
Apoptosis,Allele,0.02,0.02,1.0,83.0
Apoptosis,Bacteriophage,0.1,0.04,1.0,83.0
Apoptosis,Base_pair,0.04,0.04,1.0,83.0
Apoptosis,Cancer,0.0,0.0,1.0,63.0
Apoptosis,Cell_cycle,0.0,0.0,1.0,83.0
Apoptosis,Cell_division,0.0,0.0,1.0,83.0
Apoptosis,Cell_wall,-0.1,0.0,1.0,83.0
Apoptosis,Chromatid,0.0,0.0,1.0,56.0
Apoptosis,Chromosome,0.0,0.0,1.0,83.0
Apoptosis,Cyclin-dependent_kinase,0.0,0.0,1.0,50.0
Apoptosis,DNA,0.04,0.04,1.0,83.0
Apoptosis,DNA_polymerase,0.04,0.04,1.0,83.0
Apoptosis,DNA_replication,0.04,0.04,1.0,83.0
Apoptosis,Directionality_(molecular_biology),0.06,0.04,1.0,83.0
Apoptosis,Dominance_(genetics),0.02,0.02,1.0,72.0
Apoptosis,Escherichia_coli,0.12,0.08,1.0,83.0
Apoptosis,Eukaryote,0.28,0.0,1.0,83.0
Apoptosis,Gamete,0.02,0.02,1.0,83.0
Apoptosis,Gene,0.12,0.08,1.0,83.0
Apoptosis,Genetic_code,0.06,0.06,1.0,83.0
Apoptosis,Genotype,0.18,0.02,1.0,83.0
Apoptosis,Intron,0.06,0.06,1.0,50.0
Apoptosis,Meiosis,0.0,0.0,1.0,83.0
Apoptosis,Messenger_RNA,0.06,0.06,1.0,83.0
Apoptosis,Metabolism,0.66,0.08,1.0,83.0
Apoptosis,Mitosis,0.0,0.0,1.0,83.0
Apoptosis,Mutation,0.06,0.06,1.0,83.0
Apoptosis,Phenotype,0.02,0.02,1.0,83.0
Apoptosis,Ploidy,0.28,0.02,1.0,83.0
Apoptosis,Polymerase_chain_reaction,0.04,0.04,1.0,62.0
Apoptosis,Polyploid,0.2,0.0,1.0,63.0
Apoptosis,Prokaryote,0.26,0.0,1.0,83.0
Apoptosis,RNA_polymerase,0.08,0.06,1.0,68.0
Apoptosis,Red_blood_cell,0.66,0.06,1.0,83.0
Apoptosis,Repressor,0.08,0.08,1.0,64.0
Apoptosis,Restriction_enzyme,0.08,0.08,1.0,63.0
Apoptosis,Ribosome,0.06,0.04,1.0,83.0
Apoptosis,Transcription_(genetics),0.1,0.06,1.0,83.0
Apoptosis,Transfer_RNA,0.06,0.06,1.0,83.0
Apoptosis,Translation_(biology),0.1,0.06,1.0,83.0
Apoptosis,Zygosity,0.02,0.02,1.0,83.0
Arabidopsis_thaliana,Bark,-0.06,0.020000000000000004,1.0,57.0
Arabidopsis_thaliana,Charles_Darwin,-0.28,0.02,1.0,73.0
Arabidopsis_thaliana,Cork_cambium,-0.060000000000000005,0.02,1.0,77.0
Arabidopsis_thaliana,Cotyledon,-0.16,0.0,1.0,110.0
Arabidopsis_thaliana,Epidermis_(botany),-0.08,0.02,1.0,102.0
Arabidopsis_thaliana,Eudicots,-0.07687150837988826,0.04335195530726256,2.0,179.0
Arabidopsis_thaliana,Flowering_plant,-0.20010928961748634,0.0037158469945355174,2.0,183.0
Arabidopsis_thaliana,Frog,-0.6,0.0,1.0,73.0
Arabidopsis_thaliana,Ground_tissue,-0.14,0.0,1.0,100.0
Arabidopsis_thaliana,Guard_cell,0.0,0.08,1.0,53.0
Arabidopsis_thaliana,Gynoecium,-0.20010928961748634,0.0037158469945355174,2.0,183.0
Arabidopsis_thaliana,Hemoglobin,0.2,0.08,1.0,73.0
Arabidopsis_thaliana,Hox_gene,-0.28,0.02,1.0,62.0
Arabidopsis_thaliana,Mouse,0.04,0.02,1.0,73.0
Arabidopsis_thaliana,Natural_selection,-0.26,0.02,1.0,73.0
Arabidopsis_thaliana,Nitrogen,0.016417910447761194,0.014179104477611929,2.0,134.0
Arabidopsis_thaliana,Parenchyma,-0.08,0.02,1.0,110.0
Arabidopsis_thaliana,Phylogenetic_tree,-0.24,0.06,1.0,73.0
Arabidopsis_thaliana,Phylogenetics,-0.24,0.06,1.0,73.0
Arabidopsis_thaliana,Pollinator,0.34,0.08,1.0,56.0
Arabidopsis_thaliana,Primordium,-0.1,0.060000000000000005,1.0,72.0
Arabidopsis_thaliana,Root,-0.12,0.04,1.0,65.0
Arabidopsis_thaliana,Root_hair,-0.12,0.04,1.0,53.0
Arabidopsis_thaliana,Sea_urchin,0.08,0.06,1.0,50.0
Arabidopsis_thaliana,Speciation,-0.22,0.06,1.0,71.0
Arabidopsis_thaliana,Stamen,-0.20010928961748634,0.0037158469945355174,2.0,183.0
Arabidopsis_thaliana,Stem_cell,-0.28,0.0,1.0,61.0
Arabidopsis_thaliana,Taxon,-0.24,0.06,1.0,53.0
Arabidopsis_thaliana,Vascular_cambium,-0.060000000000000005,0.04,1.0,79.0
Archaea,Amphibian,0.12,0.08,1.0,102.0
Archaea,Ascomycota,0.04,0.04,1.0,63.0
Archaea,Australia,0.48,0.06,1.0,50.0
Archaea,Basidiomycota,0.04,0.04,1.0,63.0
Archaea,Carbon_cycle,0.54,0.08,1.0,52.0
Archaea,Chordate,-0.1,0.06,1.0,61.0
Archaea,Cilium,0.08,0.04,1.0,93.0
Archaea,Clade,0.02,0.04,1.0,105.0
Archaea,Cyanobacteria,0.0,0.0,2.0,142.0
Archaea,Embryo,0.22378378378378377,0.001081081081081078,3.0,222.0
Archaea,Gametangium,0.1,0.060000000000000005,1.0,52.0
Archaea,Green_algae,0.12,0.08,1.0,63.0
Archaea,Heterotroph,0.08,0.0,1.0,63.0
Archaea,Hypha,0.06,0.0725,2.0,168.0
Archaea,Insect,0.04292517006802722,0.02836734693877551,3.0,294.0
Archaea,Lichen,0.06,0.07999999999999999,2.0,136.0
Archaea,Mammal,0.01608040201005025,0.013869346733668344,2.0,199.0
Archaea,Mycelium,0.04000000000000001,0.06,1.0,57.0
Archaea,Ocean,0.08,0.05027027027027027,2.0,148.0
Archaea,Parasitism,0.08,0.08,1.0,84.0
Archaea,Phylum,-0.0742608695652174,0.009043478260869566,2.0,115.0
Archaea,Protist,0.03426415094339623,0.0,3.0,265.0
Archaea,Rock_(geology),0.52,0.02,1.0,55.0
Archaea,Soybean,0.56,0.04,1.0,52.0
Archaea,Spore,0.11250000000000002,0.055,2.0,168.0
Archaea,Symbiosis,0.06,0.08,1.0,63.0
Archaea,Vertebrate,0.00880829015544041,0.05088082901554404,2.0,193.0
Archaea,Wheat,0.32,0.06,1.0,63.0
Archegonium,Conifer_cone,0.02,0.06,1.0,50.0
Archegonium,Cycad,0.02,0.06,1.0,59.0
Archegonium,Embryo,0.14,0.06,1.0,84.0
Archegonium,Equisetum,0.0,0.019999999999999997,1.0,58.0
Archegonium,Fern,0.0,0.02,1.0,84.0
Archegonium,Flowering_plant,0.06,0.08,1.0,84.0
Archegonium,Gymnosperm,0.02,0.06,1.0,84.0
Archegonium,Gynoecium,0.06,0.08,1.0,84.0
Archegonium,Leaf,0.22,0.02,1.0,84.0
Archegonium,Lycopodiophyta,-0.02,0.02,1.0,62.0
Archegonium,Moss,-0.04,0.0,1.0,56.0
Archegonium,Ovary_(botany),0.04,0.08,1.0,65.0
Archegonium,Ovule,0.04,0.06,1.0,84.0
Archegonium,Pinophyta,0.02,0.06,1.0,84.0
Archegonium,Pith,0.2,0.06,1.0,50.0
Archegonium,Pollen,0.04,0.06,1.0,84.0
Archegonium,Pollen_tube,0.020000000000000004,0.06,1.0,57.0
Archegonium,Sepal,0.04,0.08,1.0,66.0
Archegonium,Stamen,0.06,0.08,1.0,84.0
Archegonium,Stele_(biology),-0.02,0.02,1.0,55.0
Archegonium,Stoma,0.38,0.0,1.0,84.0
Archegonium,Tracheid,0.26,0.08,1.0,84.0
Arteriole,Biome,0.08,0.08,1.0,52.0
Arteriole,Blood_pressure,0.0,0.0,1.0,52.0
Arteriole,Glomerulus,0.04,0.04,1.0,52.0
Arteriole,Island,0.12000000000000001,0.060000000000000005,1.0,52.0
Arteriole,Nephron,0.04,0.02,1.0,52.0
Arteriole,Seawater,0.08,0.02,1.0,51.0
Arteriole,Urine,0.04,0.02,1.0,52.0
Arthropod,Auxin,0.06,0.08,1.0,82.0
Arthropod,Cnidaria,-0.02,0.0,1.0,50.0
Arthropod,Deuterostome,0.0,0.02,1.0,82.0
Arthropod,Eudicots,0.04,0.04,1.0,69.0
Arthropod,Fertilizer,0.06,0.06,1.0,54.0
Arthropod,Germination,0.06,0.08,1.0,61.0
Arthropod,Gibberellin,0.06,0.08,1.0,69.0
Arthropod,Lepidoptera,0.0,0.0,1.0,50.0
Arthropod,Lizard,0.12,0.04000000000000001,1.0,57.0
Arthropod,Meristem,0.02,0.04,1.0,82.0
Arthropod,Mesoderm,0.2,0.0,1.0,57.0
Arthropod,Nitrogen,0.06,0.06,1.0,82.0
Arthropod,Nitrogen_fixation,0.44,0.08,1.0,82.0
Arthropod,Phloem,0.04,0.06,1.0,82.0
Arthropod,Protostome,-0.02,0.0,1.0,78.0
Arthropod,Reptile,0.02,0.04,1.0,66.0
Arthropod,Stoma,0.04,0.06,1.0,82.0
Arthropod,Water_potential,0.04,0.06,1.0,50.0
Arthropod,Xylem,0.04,0.06,1.0,82.0
Ascomycota,Algae,0.04,0.060000000000000005,1.0,70.0
Ascomycota,Basidiomycota,0.0,0.0,1.0,66.0
Ascomycota,Diatom,0.060000000000000005,0.08,1.0,70.0
Ascomycota,Dinoflagellate,0.04,0.06,1.0,64.0
Ascomycota,Fertilisation,0.22,0.0,1.0,67.0
Ascomycota,Flagellum,0.08,0.0,1.0,70.0
Ascomycota,Fungus,-0.02,0.0,1.0,70.0
Ascomycota,Gametangium,0.060000000000000005,0.02,1.0,52.0
Ascomycota,Genus,0.14,0.0,1.0,70.0
Ascomycota,Green_algae,0.08,0.04,1.0,70.0
Ascomycota,Hypha,0.02,0.02,1.0,70.0
Ascomycota,Insect,0.24,0.0,1.0,62.0
Ascomycota,Lichen,0.02,0.04,1.0,70.0
Ascomycota,Mineral,0.34,0.08,1.0,59.0
Ascomycota,Mycelium,0.0,0.020000000000000004,1.0,57.0
Ascomycota,Nitrogen,0.52,0.04,1.0,61.0
Ascomycota,Nitrogen_fixation,0.52,0.04,1.0,70.0
Ascomycota,Ocean,0.04,0.06,1.0,56.0
Ascomycota,Oomycete,0.08,0.06,1.0,63.0
Ascomycota,Red_algae,0.060000000000000005,0.060000000000000005,1.0,70.0
Ascomycota,Slime_mold,0.08,0.06,1.0,59.0
Ascomycota,Soybean,0.52,0.0,1.0,52.0
Ascomycota,Spore,0.16,0.04,1.0,70.0
Ascomycota,Symbiosis,0.02,0.04,1.0,67.0
Ascomycota,United_States,0.28,0.04,1.0,70.0
Ascomycota,Wheat,0.28,0.02,1.0,68.0
